time,thrust,p_c,p_u_o,p_t
3.1995,342.7667703,,,
3.2,342.1295422,,,
3.2005,340.9396972,,,
3.201,339.7086798,,,
3.2015,338.5131689,,,
3.202,337.4679939,,,
3.2025,336.9705254,,,
3.203,336.8371872,,,
3.2035,337.0570252,,,
3.204,337.0585361,,,
3.2045,336.642657,,,
3.205,336.087396,,,
3.2055,335.4656548,,,
3.206,335.0599743,,,
3.2065,335.2488386,,,
3.207,335.6530081,,,
3.2075,336.3283868,,,
3.208,337.136726,,,
3.2085,337.6704564,,,
3.209,337.6670569,,,
3.2095,337.2711973,,,
3.21,336.8386981,,,
3.2105,336.3638933,,,
3.211,335.6303444,,,
3.2115,334.6890448,,,
3.212,333.6212061,,,
3.2125,332.6353346,,,
3.213,331.7665589,,,
3.2135,331.3582343,,,
3.214,330.9846607,,,
3.2145,330.8777635,,,
3.215,331.366922,,,
3.2155,332.0966936,,,
3.216,332.2976452,,,
3.2165,332.7618736,,,
3.217,333.249899,,,
3.2175,333.5237522,,,
3.218,333.5619028,,,
3.2185,333.4757806,,,
3.219,333.4852239,,,
3.2195,333.3832371,,,
3.22,333.1883292,,,
3.2205,332.7716946,,,
3.221,332.1763944,,,
3.2215,331.8481482,,,
3.222,331.3948739,,,
3.2225,331.0171454,,,
3.223,330.7228948,,,
3.2235,330.8517003,,,
3.224,331.8005544,,,
3.2245,332.9616921,,,
3.225,334.4884709,,,
3.2255,336.227911,,,
3.226,337.8989822,,,
3.2265,339.9432492,,,
3.227,341.0817232,,,
3.2275,341.723484,,,
3.228,341.5844799,,,
3.2285,340.9449854,,,
3.229,340.0871638,,,
3.2295,338.4667083,,,
3.23,336.7310455,,,
3.2305,335.2907664,,,
3.231,333.976271,,,
3.2315,333.1369581,,,
3.232,332.4528917,,,
3.2325,332.4136079,,,
3.233,332.8978559,,,
3.2335,333.2691631,,,
3.234,333.618562,,,
3.2345,333.8368892,,,
3.235,334.2690106,,,
3.2355,334.619165,,,
3.236,334.7336168,,,
3.2365,334.6410733,,,
3.237,334.2765652,,,
3.2375,334.1802444,,,
3.238,334.1749562,,,
3.2385,333.2782286,,,
3.239,332.393966,,,
3.2395,331.6200002,,,
3.24,330.9227132,,,
3.2405,330.1808543,,,
3.241,329.4726132,,,
3.2415,329.4858337,,,
3.242,329.9364639,,,
3.2425,330.6734124,,,
3.243,331.9761982,,,
3.2435,333.4164773,,,
3.244,335.4312815,,,
3.2445,337.2247367,,,
3.245,338.6623717,,,
3.2455,339.917186,,,
3.246,340.7753853,,,
3.2465,341.7249949,,,
3.247,342.054752,,,
3.2475,341.9520098,,,
3.248,341.4163907,,,
3.2485,340.2167247,,,
3.249,339.0971372,,,
3.2495,337.6613909,,,
3.25,336.4209303,,,
3.2505,335.3942641,,,
3.251,334.7373941,,,
3.2515,334.8019857,,,
3.252,334.9746076,,,
3.2525,335.3092751,,,
3.253,336.2124241,,,
3.2535,337.4695048,,,
3.254,338.4946602,,,
3.2545,339.1326437,,,
3.255,339.7169898,,,
3.2555,339.722278,,,
3.256,338.784378,,,
3.2565,337.6073758,,,
3.257,336.4167753,,,
3.2575,335.2673473,,,
3.258,333.7163937,,,
3.2585,332.2946234,,,
3.259,331.2373611,,,
3.2595,330.4429979,,,
3.26,329.7887721,,,
3.2605,329.0151839,,,
3.261,328.6106366,,,
3.2615,328.8886449,,,
3.262,329.3098122,,,
3.2625,329.9228657,,,
3.263,330.9831498,,,
3.2635,332.2421191,,,
3.264,333.091253,,,
3.2645,333.587966,,,
3.265,334.0385962,,,
3.2655,334.4748727,,,
3.266,334.4427658,,,
3.2665,334.624831,,,
3.267,334.936457,,,
3.2675,335.3519585,,,
3.268,335.6076807,,,
3.2685,335.8365842,,,
3.269,336.0450904,,,
3.2695,336.0700205,,,
3.27,336.1701185,,,
3.2705,335.9291277,,,
3.271,335.4554561,,,
3.2715,335.2239085,,,
3.272,334.9145488,,,
3.2725,334.9904722,,,
3.273,334.7298395,,,
3.2735,334.258812,,,
3.274,334.0363298,,,
3.2745,333.7639875,,,
3.275,333.6638895,,,
3.2755,333.6491581,,,
3.276,333.8780616,,,
3.2765,334.3747746,,,
3.277,334.7366386,,,
3.2775,335.1060572,,,
3.278,335.4089955,,,
3.2785,335.7897459,,,
3.279,336.2230005,,,
3.2795,336.6283033,,,
3.28,336.8908247,,,
3.2805,336.6751416,,,
3.281,336.1954264,,,
3.2815,335.7289316,,,
3.282,335.0131359,,,
3.2825,334.2505019,,,
3.283,333.7696535,,,
3.2835,333.5811669,,,
3.284,333.5641691,,,
3.2845,333.6416035,,,
3.285,333.8044045,,,
3.2855,333.8610638,,,
3.286,333.852376,,,
3.2865,333.2922046,,,
3.287,332.6421337,,,
3.2875,332.0479666,,,
3.288,331.3521906,,,
3.2885,330.9914598,,,
3.289,330.90496,,,
3.2895,331.4885506,,,
3.29,332.6957711,,,
3.2905,333.9271663,,,
3.291,335.2035111,,,
3.2915,336.1621862,,,
3.292,336.4439718,,,
3.2925,336.0851296,,,
3.293,334.676202,,,
3.2935,332.8207993,,,
3.294,330.6163754,,,
3.2945,328.198157,,,
3.295,325.62507,,,
3.2955,323.5872244,,,
3.296,321.8368302,,,
3.2965,320.6926903,,,
3.297,319.9553642,,,
3.2975,319.7804758,,,
3.298,319.9274122,,,
3.2985,320.3406473,,,
3.299,321.1138577,,,
3.2995,322.118238,,,
3.3,322.9987233,,,
3.3005,324.351747,,,
3.301,325.9264974,,,
3.3015,327.992295,,,
3.302,330.2847297,,,
3.3025,332.318798,,,
3.303,334.0982773,,,
3.3035,335.1211663,,,
3.304,335.6356326,,,
3.3045,335.6307221,,,
3.305,334.9277693,,,
3.3055,333.8671074,,,
3.306,332.6206032,,,
3.3065,331.592426,,,
3.307,330.7002311,,,
3.3075,329.9553504,,,
3.308,330.0924658,,,
3.3085,330.5400742,,,
3.309,331.3314155,,,
3.3095,332.0917832,,,
3.31,333.0818097,,,
3.3105,334.0892118,,,
3.311,335.0267342,,,
3.3115,335.6522527,,,
3.312,336.1406557,,,
3.3125,336.0314922,,,
3.313,335.7795472,,,
3.3135,335.3969082,,,
3.314,334.519067,,,
3.3145,333.270674,,,
3.315,331.4885506,,,
3.3155,329.6543007,,,
3.316,327.4763177,,,
3.3165,325.0165493,,,
3.317,322.7690643,,,
3.3175,320.8909978,,,
3.318,320.1691585,,,
3.3185,320.7119545,,,
3.319,321.8651598,,,
3.3195,323.8240602,,,
3.32,325.9597375,,,
3.3205,328.1921134,,,
3.321,330.2242931,,,
3.3215,331.6936572,,,
3.322,332.7233453,,,
3.3225,332.9650916,,,
3.323,332.7637623,,,
3.3235,331.8130195,,,
3.324,330.5204323,,,
3.3245,329.0287822,,,
3.325,327.7286404,,,
3.3255,326.9807379,,,
3.326,326.9218122,,,
3.3265,327.7554592,,,
3.327,328.8924222,,,
3.3275,330.1238173,,,
3.328,331.8183077,,,
3.3285,332.8529062,,,
3.329,333.618562,,,
3.3295,334.2992289,,,
3.33,334.5783703,,,
3.3305,334.3747746,,,
3.331,333.7677648,,,
3.3315,333.3858812,,,
3.332,333.3122242,,,
3.3325,333.5154421,,,
3.333,333.8569088,,,
3.3335,333.9687164,,,
3.334,333.5853219,,,
3.3345,332.3928328,,,
3.335,330.4992795,,,
3.3355,328.084083,,,
3.336,325.6435787,,,
3.3365,323.2601114,,,
3.337,321.6234135,,,
3.3375,320.7077995,,,
3.338,320.6288542,,,
3.3385,321.6498545,,,
3.339,323.1483038,,,
3.3395,325.2579178,,,
3.34,327.5367543,,,
3.3405,329.0132953,,,
3.341,330.124195,,,
3.3415,330.2873738,,,
3.342,329.9810359,,,
3.3425,329.5024538,,,
3.343,328.7662608,,,
3.3435,328.2816351,,,
3.344,327.9802077,,,
3.3445,328.4323488,,,
3.345,329.0525791,,,
3.3455,329.7449555,,,
3.346,330.2292036,,,
3.3465,329.9780141,,,
3.347,329.0586227,,,
3.3475,327.7599919,,,
3.348,326.13727,,,
3.3485,324.8775452,,,
3.349,324.0019703,,,
3.3495,323.8327479,,,
3.35,324.026145,,,
3.3505,324.9776432,,,
3.351,326.4424746,,,
3.3515,327.9775636,,,
3.352,329.7936825,,,
3.3525,330.988438,,,
3.353,331.4983716,,,
3.3535,331.6993232,,,
3.354,331.6660831,,,
3.3545,331.5100812,,,
3.355,331.2860881,,,
3.3555,331.3555902,,,
3.356,331.4148936,,,
3.3565,331.2970422,,,
3.357,331.0039249,,,
3.3575,330.3780286,,,
3.358,329.8888701,,,
3.3585,329.6780976,,,
3.359,330.0599812,,,
3.3595,330.5068341,,,
3.36,331.5021489,,,
3.3605,332.8676376,,,
3.361,333.9683387,,,
3.3615,334.377041,,,
3.362,334.9217256,,,
3.3625,335.3236288,,,
3.363,334.9662976,,,
3.3635,333.5611473,,,
3.364,331.989041,,,
3.3645,329.8952915,,,
3.365,327.8770878,,,
3.3655,326.643804,,,
3.366,325.9635148,,,
3.3665,325.7213908,,,
3.367,325.75312,,,
3.3675,325.9835344,,,
3.368,325.8169561,,,
3.3685,325.1396888,,,
3.369,324.7506284,,,
3.3695,324.6188011,,,
3.37,324.8522374,,,
3.3705,325.3599046,,,
3.371,326.1946847,,,
3.3715,327.2326828,,,
3.372,328.2514168,,,
3.3725,329.3951789,,,
3.373,330.0875554,,,
3.3735,330.4936136,,,
3.374,330.5650043,,,
3.3745,330.0867999,,,
3.375,329.1647645,,,
3.3755,327.9379021,,,
3.376,327.0049125,,,
3.3765,326.2116825,,,
3.377,325.7931592,,,
3.3775,325.8347094,,,
3.378,326.3023373,,,
3.3785,326.5996097,,,
3.379,326.9433427,,,
3.3795,327.2285278,,,
3.38,327.0967005,,,
3.3805,327.0547727,,,
3.381,326.9233231,,,
3.3815,327.1881108,,,
3.382,327.6757584,,,
3.3825,327.9987164,,,
3.383,328.4844753,,,
3.3835,328.6189467,,,
3.384,328.7825031,,,
3.3845,329.4484386,,,
3.385,330.4732162,,,
3.3855,331.6762817,,,
3.386,332.7660287,,,
3.3865,333.5992979,,,
3.387,333.7394352,,,
3.3875,333.0852093,,,
3.388,331.8802552,,,
3.3885,330.3085266,,,
3.389,328.2910783,,,
3.3895,325.9393402,,,
3.39,323.6416173,,,
3.3905,321.2237767,,,
3.391,319.5523278,,,
3.3915,318.9320975,,,
3.392,319.3687517,,,
3.3925,320.6617166,,,
3.393,321.9882993,,,
3.3935,323.5226328,,,
3.394,324.8775452,,,
3.3945,325.3750137,,,
3.395,324.8877438,,,
3.3955,324.3260615,,,
3.396,324.1674155,,,
3.3965,323.7775996,,,
3.397,323.6280191,,,
3.3975,323.9827062,,,
3.398,324.5579868,,,
3.3985,325.1132478,,,
3.399,325.3040007,,,
3.3995,325.2885139,,,
3.4,324.7513838,,,
3.4005,323.9970599,,,
3.401,323.3987378,,,
3.4015,322.5749118,,,
3.402,322.2991699,,,
3.4025,322.8374332,,,
3.403,323.4633294,,,
3.4035,324.3472143,,,
3.404,325.0875623,,,
3.4045,325.409387,,,
3.405,325.0505449,,,
3.4055,324.2663803,,,
3.406,323.2514237,,,
3.4065,322.0279608,,,
3.407,320.7308409,,,
3.4075,319.712107,,,
3.408,318.4255634,,,
3.4085,317.3112642,,,
3.409,316.7967978,,,
3.4095,317.080472,,,
3.41,317.7388529,,,
3.4105,318.5252838,,,
3.411,319.8462006,,,
3.4115,321.6423,,,
3.412,323.377585,,,
3.4125,325.2477192,,,
3.413,326.851177,,,
3.4135,328.2227094,,,
3.414,329.4877224,,,
3.4145,330.1638565,,,
3.415,330.8014624,,,
3.4155,330.852078,,,
3.416,331.094202,,,
3.4165,330.7470694,,,
3.417,329.71927,,,
3.4175,328.0413997,,,
3.418,325.7980697,,,
3.4185,323.6049776,,,
3.419,321.4489029,,,
3.4195,319.358553,,,
3.42,318.5804322,,,
3.4205,318.6635324,,,
3.421,319.7846308,,,
3.4215,321.5761975,,,
3.422,323.914715,,,
3.4225,326.9822488,,,
3.423,329.912667,,,
3.4235,332.9805785,,,
3.424,335.6888923,,,
3.4245,337.5949107,,,
3.425,338.7975985,,,
3.4255,339.299222,,,
3.426,339.1435979,,,
3.4265,338.1531935,,,
3.427,336.7778838,,,
3.4275,335.6443204,,,
3.428,334.0548385,,,
3.4285,331.9950846,,,
3.429,329.7823507,,,
3.4295,327.5805708,,,
3.43,325.3840792,,,
3.4305,323.2623778,,,
3.431,321.6834724,,,
3.4315,320.4237476,,,
3.432,319.8072946,,,
3.4325,319.8613097,,,
3.433,320.0354426,,,
3.4335,320.6326315,,,
3.434,321.2981892,,,
3.4345,322.3467637,,,
3.435,323.0587821,,,
3.4355,323.4376439,,,
3.436,323.6102658,,,
3.4365,323.3473667,,,
3.437,322.8170358,,,
3.4375,321.7378653,,,
3.438,320.3610446,,,
3.4385,318.966093,,,
3.439,316.9917058,,,
3.4395,315.2983486,,,
3.44,313.9052856,,,
3.4405,313.5302012,,,
3.441,314.5209832,,,
3.4415,316.3197267,,,
3.442,318.7413445,,,
3.4425,322.0018976,,,
3.443,325.7229017,,,
3.4435,329.7475996,,,
3.444,332.8495067,,,
3.4445,334.8899964,,,
3.445,335.6839819,,,
3.4455,335.3005874,,,
3.446,334.0480394,,,
3.4465,331.9678882,,,
3.447,329.6784753,,,
3.4475,327.4464772,,,
3.448,325.3761469,,,
3.4485,324.0117913,,,
3.449,323.3953383,,,
3.4495,323.5592725,,,
3.45,324.4238932,,,
3.4505,325.8600172,,,
3.451,327.3361804,,,
3.4515,328.366624,,,
3.452,329.5440039,,,
3.4525,330.7304494,,,
3.453,331.5591859,,,
3.4535,332.1843267,,,
3.454,332.4241843,,,
3.4545,332.4880204,,,
3.455,331.812264,,,
3.4555,330.8067506,,,
3.456,329.3581615,,,
3.4565,327.6266537,,,
3.457,326.149735,,,
3.4575,324.7838685,,,
3.458,323.3394344,,,
3.4585,322.3139014,,,
3.459,321.1376546,,,
3.4595,320.3353591,,,
3.46,320.1453616,,,
3.4605,320.5876818,,,
3.461,321.791125,,,
3.4615,323.2393364,,,
3.462,325.0055952,,,
3.4625,326.5648587,,,
3.463,327.6100337,,,
3.4635,328.3190302,,,
3.464,328.3722899,,,
3.4645,327.9643431,,,
3.465,326.7650548,,,
3.4655,325.4067429,,,
3.466,323.6314186,,,
3.4665,321.6222803,,,
3.467,319.9580083,,,
3.4675,318.0867409,,,
3.468,316.4628858,,,
3.4685,314.9991876,,,
3.469,314.242975,,,
3.4695,313.6484302,,,
3.47,313.4013957,,,
3.4705,314.2788592,,,
3.471,315.8116817,,,
3.4715,318.1237583,,,
3.472,321.0556875,,,
3.4725,324.5413667,,,
3.473,327.7520596,,,
3.4735,330.4754826,,,
3.474,332.6406228,,,
3.4745,333.5860774,,,
3.475,333.7673871,,,
3.4755,333.1921065,,,
3.476,331.8489037,,,
3.4765,330.1223064,,,
3.477,327.9413016,,,
3.4775,326.2864727,,,
3.478,324.5587423,,,
3.4785,323.1849434,,,
3.479,322.6168397,,,
3.4795,322.0895306,,,
3.48,321.8647821,,,
3.4805,322.1884955,,,
3.481,323.1392383,,,
3.4815,324.585561,,,
3.482,326.0379273,,,
3.4825,327.8869087,,,
3.483,329.9859464,,,
3.4835,331.5554086,,,
3.484,332.658376,,,
3.4845,333.1063621,,,
3.485,332.6406228,,,
3.4855,331.7911112,,,
3.486,330.1113523,,,
3.4865,327.7909656,,,
3.487,325.2462083,,,
3.4875,322.3478969,,,
3.488,319.7094629,,,
3.4885,317.6183575,,,
3.489,315.9801487,,,
3.4895,315.4770142,,,
3.49,315.3387656,,,
3.4905,315.8135704,,,
3.491,316.5848921,,,
3.4915,317.3834103,,,
3.492,318.4508713,,,
3.4925,319.693976,,,
3.493,321.095349,,,
3.4935,322.5144752,,,
3.494,323.3620981,,,
3.4945,323.6276413,,,
3.495,323.2280045,,,
3.4955,322.535628,,,
3.496,321.4651453,,,
3.4965,320.2688789,,,
3.497,319.213883,,,
3.4975,318.1819285,,,
3.498,317.3569693,,,
3.4985,316.8806536,,,
3.499,316.4394666,,,
3.4995,316.4005606,,,
3.5,316.6290864,,,
3.5005,317.0608301,,,
3.501,317.4891743,,,
3.5015,317.8986321,,,
3.502,318.6495565,,,
3.5025,319.4280551,,,
3.503,320.4041057,,,
3.5035,321.3019665,,,
3.504,322.4865233,,,
3.5045,323.5751371,,,
3.505,324.2497603,,,
3.5055,324.8820779,,,
3.506,325.6647315,,,
3.5065,326.1841083,,,
3.507,326.5988543,,,
3.5075,326.3491757,,,
3.508,326.0553029,,,
3.5085,325.5665221,,,
3.509,324.8703683,,,
3.5095,324.2123652,,,
3.51,323.3617204,,,
3.5105,322.6232611,,,
3.511,322.165454,,,
3.5115,321.9085986,,,
3.512,322.0238058,,,
3.5125,322.0755546,,,
3.513,322.3139014,,,
3.5135,322.8374332,,,
3.514,323.3756964,,,
3.5145,323.7889314,,,
3.515,323.9539988,,,
3.5155,324.0178349,,,
3.516,324.1322867,,,
3.5165,323.6843006,,,
3.517,323.0927777,,,
3.5175,322.619106,,,
3.518,322.3150345,,,
3.5185,322.1937837,,,
3.519,322.232312,,,
3.5195,322.3207005,,,
3.52,322.2255129,,,
3.5205,321.9743234,,,
3.521,321.7084025,,,
3.5215,321.1138577,,,
3.522,320.5015597,,,
3.5225,320.155938,,,
3.523,320.3262936,,,
3.5235,320.7297077,,,
3.524,321.5078286,,,
3.5245,322.8298786,,,
3.525,324.5345676,,,
3.5255,325.9219647,,,
3.526,326.5051776,,,
3.5265,326.7061292,,,
3.527,326.2740077,,,
3.5275,325.0229707,,,
3.528,323.0353629,,,
3.5285,320.544243,,,
3.529,317.2901114,,,
3.5295,313.8637355,,,
3.53,310.5155494,,,
3.5305,306.993986,,,
3.531,303.8425965,,,
3.5315,301.3137037,,,
3.532,299.69627,,,
3.5325,298.982363,,,
3.533,299.444325,,,
3.5335,300.8407875,,,
3.534,302.6531292,,,
3.5345,305.1117645,,,
3.535,307.305612,,,
3.5355,309.3336367,,,
3.536,311.1935722,,,
3.5365,313.0108244,,,
3.537,314.7593299,,,
3.5375,316.1811003,,,
3.538,316.7907542,,,
3.5385,317.0404328,,,
3.539,316.8923632,,,
3.5395,316.6729029,,,
3.54,316.6438178,,,
3.5405,316.7065207,,,
3.541,316.8258829,,,
3.5415,317.314286,,,
3.542,317.8661474,,,
3.5425,318.6246264,,,
3.543,319.9255236,,,
3.5435,321.2422854,,,
3.544,322.7921057,,,
3.5445,324.4956616,,,
3.545,325.8177116,,,
3.5455,326.6811991,,,
3.546,326.9814933,,,
3.5465,327.1118097,,,
3.547,326.8598647,,,
3.5475,325.9703139,,,
3.548,325.2892693,,,
3.5485,324.8046436,,,
3.549,324.471487,,,
3.5495,324.4133168,,,
3.55,324.2240747,,,
3.5505,323.7043202,,,
3.551,323.0123215,,,
3.5515,321.9395723,,,
3.552,320.6998672,,,
3.5525,318.9634489,,,
3.553,317.2602708,,,
3.5535,316.1848776,,,
3.554,315.1204384,,,
3.5545,314.6546991,,,
3.555,314.635435,,,
3.5555,315.2991041,,,
3.556,316.2853534,,,
3.5565,316.5520297,,,
3.557,316.6415514,,,
3.5575,316.4311566,,,
3.558,315.8075267,,,
3.5585,314.8235438,,,
3.559,313.7421069,,,
3.5595,312.8529338,,,
3.56,312.0389288,,,
3.5605,311.1920613,,,
3.561,310.254539,,,
3.5615,309.0884909,,,
3.562,308.2589989,,,
3.5625,307.7071375,,,
3.563,307.469924,,,
3.5635,307.7060043,,,
3.564,308.5154766,,,
3.5645,309.8972078,,,
3.565,311.6226719,,,
3.5655,313.4758082,,,
3.566,315.2333793,,,
3.5665,316.5463638,,,
3.567,317.279535,,,
3.5675,317.0525201,,,
3.568,316.248336,,,
3.5685,314.8628276,,,
3.569,313.0603068,,,
3.5695,311.303869,,,
3.57,309.6433742,,,
3.5705,308.3379442,,,
3.571,307.7656854,,,
3.5715,308.3560752,,,
3.572,310.175216,,,
3.5725,313.0055362,,,
3.573,316.7344726,,,
3.5735,320.6991117,,,
3.574,324.4340918,,,
3.5745,327.8880419,,,
3.575,330.3561204,,,
3.5755,332.0003728,,,
3.576,332.6579983,,,
3.5765,332.50804,,,
3.577,331.6623058,,,
3.5775,330.2730201,,,
3.578,328.6215908,,,
3.5785,326.9780938,,,
3.579,325.6628429,,,
3.5795,324.8348618,,,
3.58,324.5885828,,,
3.5805,324.502083,,,
3.581,324.469976,,,
3.5815,324.5511877,,,
3.582,324.5723405,,,
3.5825,324.5255021,,,
3.583,324.5598754,,,
3.5835,324.3509915,,,
3.584,324.1232212,,,
3.5845,324.1757255,,,
3.585,324.2482494,,,
3.5855,324.2270966,,,
3.586,324.1557059,,,
3.5865,324.1269985,,,
3.587,323.7447372,,,
3.5875,322.4155103,,,
3.588,320.5502867,,,
3.5885,318.632181,,,
3.589,316.4878159,,,
3.5895,314.6758519,,,
3.59,313.2623916,,,
3.5905,312.0124878,,,
3.591,311.4572268,,,
3.5915,311.0201948,,,
3.592,311.3110458,,,
3.5925,311.6876412,,,
3.593,312.3747295,,,
3.5935,313.6178342,,,
3.594,314.6403454,,,
3.5945,315.4993002,,,
3.595,316.1353951,,,
3.5955,316.5633616,,,
3.596,316.6475951,,,
3.5965,316.5694052,,,
3.597,316.397161,,,
3.5975,316.004701,,,
3.598,315.4010908,,,
3.5985,314.678496,,,
3.599,313.8146308,,,
3.5995,312.4718057,,,
3.6,311.4553381,,,
3.6005,310.3191306,,,
3.601,309.3094621,,,
3.6015,308.8414564,,,
3.602,308.7670439,,,
3.6025,309.589359,,,
3.603,311.263452,,,
3.6035,313.4591882,,,
3.604,315.6613458,,,
3.6045,317.6602854,,,
3.605,319.9527201,,,
3.6055,322.3131459,,,
3.606,323.7692895,,,
3.6065,324.3109523,,,
3.607,324.5640305,,,
3.6075,323.9475774,,,
3.608,322.4041785,,,
3.6085,320.9147947,,,
3.609,319.468472,,,
3.6095,318.2136577,,,
3.61,317.0291009,,,
3.6105,316.088179,,,
3.611,315.7452015,,,
3.6115,315.7569111,,,
3.612,316.1289737,,,
3.6125,316.9629984,,,
3.613,317.5722746,,,
3.6135,318.282782,,,
3.614,318.8814818,,,
3.6145,319.3170029,,,
3.615,319.8446897,,,
3.6155,320.2753003,,,
3.616,320.3126954,,,
3.6165,320.1566935,,,
3.617,319.4699829,,,
3.6175,317.9960861,,,
3.618,316.1289737,,,
3.6185,313.8384277,,,
3.619,311.5592135,,,
3.6195,309.1137987,,,
3.62,306.7541283,,,
3.6205,305.053972,,,
3.621,304.1768863,,,
3.6215,304.4428072,,,
3.622,305.1491596,,,
3.6225,305.8426693,,,
3.623,306.8054994,,,
3.6235,307.570022,,,
3.624,308.253333,,,
3.6245,308.7980176,,,
3.625,309.4190034,,,
3.6255,310.2224321,,,
3.626,310.6757063,,,
3.6265,310.9914874,,,
3.627,311.0874305,,,
3.6275,310.7085687,,,
3.628,310.9510705,,,
3.6285,311.1795963,,,
3.629,311.6506238,,,
3.6295,312.223638,,,
3.63,312.8227155,,,
3.6305,314.106615,,,
3.631,315.5597368,,,
3.6315,317.1775482,,,
3.632,318.4531376,,,
3.6325,319.3426884,,,
3.633,319.9361,,,
3.6335,319.7200393,,,
3.634,318.9385188,,,
3.6345,317.7811585,,,
3.635,316.7390054,,,
3.6355,315.9049807,,,
3.636,315.5110098,,,
3.6365,315.7221601,,,
3.637,316.3816741,,,
3.6375,317.1118235,,,
3.638,318.0561449,,,
3.6385,318.9328529,,,
3.639,319.1700665,,,
3.6395,318.838043,,,
3.64,318.1316906,,,
3.6405,317.4317596,,,
3.641,316.6679924,,,
3.6415,316.0164106,,,
3.642,315.2847504,,,
3.6425,314.8118342,,,
3.643,314.7967251,,,
3.6435,314.7128693,,,
3.644,314.674341,,,
3.6445,314.5149395,,,
3.645,314.3275862,,,
3.6455,314.0099164,,,
3.646,313.1437848,,,
3.6465,312.0532824,,,
3.647,311.0387035,,,
3.6475,309.7453609,,,
3.648,308.3885598,,,
3.6485,306.8036108,,,
3.649,304.8469768,,,
3.6495,302.9356702,,,
3.65,301.5074785,,,
3.6505,300.2734392,,,
3.651,299.5950387,,,
3.6515,299.5886173,,,
3.652,300.3206553,,,
3.6525,301.5682928,,,
3.653,302.8952532,,,
3.6535,304.3019144,,,
3.654,305.2991179,,,
3.6545,306.4304149,,,
3.655,307.6153495,,,
3.6555,308.2990382,,,
3.656,308.9604409,,,
3.6565,309.9667098,,,
3.657,311.2026377,,,
3.6575,312.1242954,,,
3.658,313.3526687,,,
3.6585,314.4061537,,,
3.659,315.0441373,,,
3.6595,315.4630383,,,
3.66,315.4109117,,,
3.6605,315.0830433,,,
3.661,314.6773628,,,
3.6615,314.6448782,,,
3.662,314.9904998,,,
3.6625,315.7833521,,,
3.663,316.7748896,,,
3.6635,317.7917349,,,
3.664,318.8021588,,,
3.6645,319.5296641,,,
3.665,320.1189206,,,
3.6655,320.6405638,,,
3.666,320.9888295,,,
3.6665,321.4519248,,,
3.667,321.9686574,,,
3.6675,321.959592,,,
3.668,322.0978406,,,
3.6685,321.945616,,,
3.669,321.7235116,,,
3.6695,321.7756381,,,
3.67,321.3265189,,,
3.6705,320.3213831,,,
3.671,319.4711161,,,
3.6715,318.5709889,,,
3.672,317.7237438,,,
3.6725,316.9256033,,,
3.673,316.384696,,,
3.6735,316.0232097,,,
3.674,315.7380247,,,
3.6745,315.2537766,,,
3.675,314.6282581,,,
3.6755,314.0567548,,,
3.676,314.0473116,,,
3.6765,314.1054818,,,
3.677,313.6552293,,,
3.6775,313.1940227,,,
3.678,313.0093135,,,
3.6785,312.5152445,,,
3.679,312.0015336,,,
3.6795,311.3714824,,,
3.68,310.7542739,,,
3.6805,310.0577424,,,
3.681,310.0396114,,,
3.6815,310.1899474,,,
3.682,310.3406611,,,
3.6825,310.6681518,,,
3.683,310.7822258,,,
3.6835,310.5604991,,,
3.684,309.9459347,,,
3.6845,308.7878189,,,
3.685,307.7505763,,,
3.6855,306.6638512,,,
3.686,305.7244402,,,
3.6865,305.0460397,,,
3.687,304.6543352,,,
3.6875,305.010911,,,
3.688,305.9605206,,,
3.6885,307.1870053,,,
3.689,308.6711008,,,
3.6895,310.0800284,,,
3.69,311.1939499,,,
3.6905,311.5792331,,,
3.691,311.6959512,,,
3.6915,311.8077589,,,
3.692,311.87575,,,
3.6925,312.5654824,,,
3.693,313.6794039,,,
3.6935,314.8953122,,,
3.694,316.2947966,,,
3.6945,317.617602,,,
3.695,318.5184847,,,
3.6955,318.8006479,,,
3.696,318.4520044,,,
3.6965,317.2942664,,,
3.697,315.6371711,,,
3.6975,313.9468358,,,
3.698,312.1590464,,,
3.6985,310.5767415,,,
3.699,309.473774,,,
3.6995,309.2592242,,,
3.7,309.4843504,,,
3.7005,309.7502713,,,
3.701,310.1113799,,,
3.7015,310.3266851,,,
3.702,310.6454881,,,
3.7025,310.9971534,,,
3.703,311.4976437,,,
3.7035,312.0321296,,,
3.704,312.408725,,,
3.7045,313.0674837,,,
3.705,313.5592863,,,
3.7055,313.8901765,,,
3.706,314.2029357,,,
3.7065,314.0518443,,,
3.707,313.4293476,,,
3.7075,312.3581094,,,
3.708,310.9287845,,,
3.7085,309.0990673,,,
3.709,307.1073045,,,
3.7095,305.5189559,,,
3.71,304.0337271,,,
3.7105,303.0119714,,,
3.711,302.6176227,,,
3.7115,302.9685326,,,
3.712,304.0888755,,,
3.7125,305.3943055,,,
3.713,306.4696987,,,
3.7135,307.7260239,,,
3.714,308.6767667,,,
3.7145,309.2346718,,,
3.715,309.0529844,,,
3.7155,308.7587338,,,
3.716,308.3768503,,,
3.7165,307.9896785,,,
3.717,307.1484769,,,
3.7175,306.3922643,,,
3.718,305.9155709,,,
3.7185,305.7875209,,,
3.719,305.5155563,,,
3.7195,305.5540846,,,
3.72,305.8317151,,,
3.7205,306.5120043,,,
3.721,307.3263871,,,
